Date,Price,ATR,Final_Verdict,Market_Reality,Correct,Weighted_Score,Strong_Verdict,Trade_Allowed,Signal_Confidence,CE_Article_Count,CE_Sentiment,CE_Score,CE_Confidence,CE_Explanation,TTS_Score,TTS_Decision,TTS_Regime,TTS_Explanation,TTS_Breakout_Signal,TTS_Breakout_Strength,TTS_Breakout_High,TTS_Breakout_Low,SIV_Signal,SIV_Multiplier,SIV_Explanation,Verdict_Reasoning,Exit_Reason,Execution_Time_Seconds
04/17/2024,57.26,0.20550000000000068,HOLD,BULLISH,False,0.03697513999999999,False,False,0.18091296362067494,7.0,BULLISH,0.2437,0.28,pending_explanation,-0.1181,HOLD,TRANSITIONAL,pending_explanation,BREAKOUT_UP,0.314,56.973,56.059,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.037 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.573
04/18/2024,57.29,0.21935714285714322,SELL,BULLISH,False,-0.15464651,True,True,0.16254147100469007,13.0,BEARISH,-0.1822,0.52,pending_explanation,-0.1429,HOLD,TRANSITIONAL,pending_explanation,BREAKOUT_UP,0.025,57.26,56.059,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1546 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3871
04/19/2024,57.476,0.23714285714285768,SELL,BEARISH,True,-0.14096061999999998,True,True,0.14930244003027052,6.0,BEARISH,-0.1552,0.24,pending_explanation,-0.1434,HOLD,TRANSITIONAL,pending_explanation,BREAKOUT_UP,0.1646,57.29,56.16,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.141 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.1683
04/22/2024,57.49,0.23571428571428651,SKIP,BULLISH,,0.0,,,,6.0,BULLISH,0.151,0.24,skipped,-0.1519,SELL,TRANSITIONAL,skipped,NONE,0.0,,,PARTIAL,0.85,skipped,SKIP: signal_mismatch — need CE strong (TTS unreliable),QUALITY_GATE_SKIP,0.1872
04/23/2024,57.55,0.2345000000000006,SELL,BULLISH,False,-0.3754802,True,True,0.4599459221695054,1.0,BEARISH,-0.766,0.04,pending_explanation,-0.1539,SELL,TRANSITIONAL,pending_explanation,BREAKOUT_UP,0.0451,57.49,56.16,COHERENT,1.0,pending_explanation,"[deterministic] weighted_score=-0.3755 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.0886
04/24/2024,57.53,0.23878571428571455,BUY,BULLISH,True,0.13870550999999992,True,True,0.3826655089643802,3.0,BULLISH,0.6159,0.12,pending_explanation,-0.1494,HOLD,TRANSITIONAL,pending_explanation,NONE,0.0,57.55,56.16,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.1387 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.1251
04/25/2024,57.775,0.24557142857142875,SELL,BEARISH,True,-0.16518300000000002,True,True,0.16456935741851514,15.0,BEARISH,-0.1751,0.6,pending_explanation,-0.154,SELL,TRANSITIONAL,pending_explanation,BREAKOUT_UP,0.1619,57.55,56.16,COHERENT,1.0,pending_explanation,"[deterministic] weighted_score=-0.1652 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.4664
04/26/2024,57.7,0.24842857142857103,SELL,BEARISH,True,-0.27481505,True,True,0.29995910960516226,10.0,BEARISH,-0.4778,0.4,pending_explanation,-0.1221,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.16,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.2748 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.2921
04/29/2024,57.63,0.24985714285714217,BUY,BULLISH,True,0.12225967999999998,True,True,0.2161879839336284,13.0,BULLISH,0.3423,0.52,pending_explanation,-0.0901,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.245,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.1223 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.6554
04/30/2024,57.71,0.2644999999999992,SELL,BEARISH,True,-0.11037575000000001,True,True,0.11753763649198705,9.0,BEARISH,-0.1338,0.36,pending_explanation,-0.1013,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.28,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1104 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3163
05/01/2024,57.76,0.2597857142857133,SELL,BEARISH,True,-0.13514300999999998,True,True,0.14747028294463316,7.0,BEARISH,-0.1868,0.28,pending_explanation,-0.1081,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.41,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1351 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3623
05/02/2024,57.48,0.2594285714285703,SELL,BEARISH,True,-0.15258045,True,True,0.18065875921392843,10.0,BEARISH,-0.3521,0.4,pending_explanation,0.0092,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1526 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.4936
05/03/2024,57.13,0.27064285714285574,SELL,BULLISH,False,-0.08809502,True,True,0.13069999999999998,13.0,NEUTRAL,0.0364,0.52,pending_explanation,-0.225,SELL,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0881 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.4065
05/06/2024,57.21,0.2683571428571412,SELL,BULLISH,False,-0.08280922,True,True,0.08389999964884366,16.0,BEARISH,-0.1228,0.64,pending_explanation,-0.045,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0828 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.5458
05/07/2024,57.28,0.25071428571428406,SELL,BULLISH,False,-0.13265667,True,True,0.1363499996976724,14.0,BEARISH,-0.2277,0.56,pending_explanation,-0.045,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1327 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.6138
05/08/2024,57.37,0.24714285714285517,SELL,BULLISH,False,-0.11516298999999999,True,True,0.12214999969698476,12.0,BEARISH,-0.1993,0.48,pending_explanation,-0.045,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1152 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3148
05/09/2024,57.38,0.22828571428571212,SELL,BULLISH,False,-0.13611581,True,True,0.14694999968938824,11.0,BEARISH,-0.2489,0.44,pending_explanation,-0.045,HOLD,TRENDING,pending_explanation,NONE,0.0,57.775,56.429,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1361 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3252
05/10/2024,57.45,0.23042857142856935,SKIP,BULLISH,,0.0,,,,9.0,BEARISH,-0.1398,0.36,skipped,-0.0487,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=9 |ce|=0.140 |tts|=0.049,QUALITY_GATE_SKIP,0.2928
05/13/2024,57.81,0.24685714285714105,HOLD,BEARISH,False,-0.04884020000000001,False,False,0.06736002739019241,7.0,NEUTRAL,0.0274,0.28,pending_explanation,-0.1073,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0366,57.775,56.82,COHERENT,1.0,pending_explanation,"[deterministic] weighted_score=-0.0488 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.3134
05/14/2024,57.84,0.2366428571428558,SELL,BEARISH,True,-0.12353286999999999,True,True,0.1302401656853243,12.0,BEARISH,-0.1482,0.48,pending_explanation,-0.1123,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0358,57.81,56.973,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1235 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3514
05/15/2024,57.5,0.23164285714285576,SKIP,BULLISH,,0.0,,,,6.0,BEARISH,-0.3642,0.24,skipped,-0.045,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=6 |ce|=0.364 |tts|=0.045,QUALITY_GATE_SKIP,0.2487
05/16/2024,57.5,0.23807142857142743,SKIP,BULLISH,,0.0,,,,5.0,BEARISH,-0.1994,0.2,skipped,-0.045,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=5 |ce|=0.199 |tts|=0.045,QUALITY_GATE_SKIP,0.1944
05/17/2024,57.68,0.24557142857142772,SKIP,BULLISH,,0.0,,,,13.0,NEUTRAL,0.0453,0.52,skipped,-0.0531,HOLD,TRENDING,skipped,NONE,0.0,,,COHERENT,1.0,skipped,SKIP: weak signals — articles=13 |ce|=0.045 |tts|=0.053,QUALITY_GATE_SKIP,0.3468
05/20/2024,57.85,0.2462857142857138,SKIP,BULLISH,,0.0,,,,9.0,BEARISH,-0.2154,0.36,skipped,-0.0797,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=9 |ce|=0.215 |tts|=0.080,QUALITY_GATE_SKIP,0.3294
05/21/2024,58.2,0.26957142857142813,BUY,BEARISH,False,0.13401935,True,True,0.13675471425349303,11.0,NEUTRAL,-0.0006,0.44,pending_explanation,0.2729,BUY,TRENDING,pending_explanation,BREAKOUT_UP,0.4861,57.85,57.13,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.134 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3162
05/22/2024,58.015,0.26314285714285696,SKIP,BULLISH,,0.0,,,,9.0,BEARISH,-0.458,0.36,skipped,0.0084,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=9 |ce|=0.458 |tts|=0.008,QUALITY_GATE_SKIP,0.2731
05/23/2024,58.15,0.24978571428571428,SELL,BEARISH,True,-0.07263282,True,True,0.07890377650089636,11.0,BEARISH,-0.1468,0.44,pending_explanation,-0.011,HOLD,TRENDING,pending_explanation,NONE,0.0,58.2,57.13,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0726 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.367
05/24/2024,58.18,0.25049999999999983,SKIP,BULLISH,,0.0,,,,5.0,BULLISH,0.268,0.2,skipped,-0.0153,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=5 |ce|=0.268 |tts|=0.015,QUALITY_GATE_SKIP,0.1874
05/27/2024,58.175,0.25335714285714267,SKIP,BULLISH,,0.0,,,,1.0,NEUTRAL,0.0,0.04,skipped,-0.0137,HOLD,TRENDING,skipped,NONE,0.0,,,COHERENT,1.0,skipped,SKIP: weak signals — articles=1 |ce|=0.000 |tts|=0.014,QUALITY_GATE_SKIP,0.0974
05/28/2024,57.95,0.2558571428571429,SKIP,BULLISH,,0.0,,,,8.0,BULLISH,0.1312,0.32,skipped,0.045,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=8 |ce|=0.131 |tts|=0.045,QUALITY_GATE_SKIP,0.5516
05/29/2024,58.46,0.285142857142857,SKIP,BULLISH,,0.0,,,,7.0,BULLISH,0.1183,0.28,skipped,0.0365,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=7 |ce|=0.118 |tts|=0.036,QUALITY_GATE_SKIP,0.2314
05/30/2024,58.57,0.28942857142857087,SELL,BULLISH,False,-0.09539178,True,True,0.09752471050947134,14.0,BEARISH,-0.1784,0.56,pending_explanation,-0.0166,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0827,58.46,57.13,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0954 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.4587
05/31/2024,58.575,0.27371428571428524,SELL,BULLISH,False,-0.09601744999999999,True,True,0.0974336311567656,15.0,BEARISH,-0.1578,0.6,pending_explanation,-0.0371,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0035,58.57,57.13,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.096 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.4276
06/03/2024,58.69,0.28892857142857103,SKIP,BEARISH,,0.0,,,,6.0,NEUTRAL,0.0404,0.24,skipped,-0.0311,HOLD,TRENDING,skipped,NONE,0.0,,,COHERENT,1.0,skipped,SKIP: weak signals — articles=6 |ce|=0.040 |tts|=0.031,QUALITY_GATE_SKIP,0.2493
06/04/2024,58.76,0.2760714285714277,BUY,BEARISH,False,0.14755609,True,True,0.1964615774381918,14.0,BULLISH,0.3447,0.56,pending_explanation,-0.0482,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0496,58.69,57.28,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.1476 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.5146
06/05/2024,58.695,0.26392857142857046,SKIP,BEARISH,,0.0,,,,9.0,BEARISH,-0.4164,0.36,skipped,-0.0398,HOLD,TRENDING,skipped,NONE,0.0,,,PARTIAL,0.95,skipped,SKIP: weak signals — articles=9 |ce|=0.416 |tts|=0.040,QUALITY_GATE_SKIP,0.321
06/06/2024,58.695,0.25928571428571295,HOLD,BEARISH,False,0.02628383999999999,False,False,0.05958367418751895,18.0,BULLISH,0.0794,0.72,pending_explanation,-0.0398,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.38,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.0263 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.6808
06/07/2024,58.69,0.24964285714285595,SELL,NEUTRAL,False,-0.08580874999999999,True,True,0.07823733864080938,32.0,BEARISH,-0.1185,1.0,pending_explanation,-0.038,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.45,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0858 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,2.3139
06/10/2024,58.69,0.22592857142857017,SELL,BEARISH,True,-0.16618995999999997,True,True,0.17658733962988046,12.0,BEARISH,-0.3152,0.48,pending_explanation,-0.038,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.5,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1662 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.409
06/11/2024,58.69,0.22021428571428459,SELL,BEARISH,True,-0.2070596,True,True,0.21560822480147995,18.0,BEARISH,-0.1509,0.72,pending_explanation,-0.2803,SELL,TRENDING,pending_explanation,NONE,0.0,58.76,57.5,COHERENT,1.0,pending_explanation,"[deterministic] weighted_score=-0.2071 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.8668
06/12/2024,58.69,0.20914285714285594,SELL,BEARISH,True,-0.12370273,True,True,0.13053733486362126,7.0,BEARISH,-0.1331,0.28,pending_explanation,-0.128,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.5,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1237 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.3885
06/13/2024,58.69,0.2116428571428562,SELL,NEUTRAL,False,-0.15191032,True,True,0.1555873355772892,19.0,BEARISH,-0.1832,0.76,pending_explanation,-0.128,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.5,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1519 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.663
06/14/2024,58.69,0.21235714285714177,SELL,NEUTRAL,False,-0.18074851999999997,True,True,0.1977873356428348,8.0,BEARISH,-0.2676,0.32,pending_explanation,-0.128,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.68,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.1807 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.2494
06/17/2024,58.69,0.19771428571428476,HOLD,BULLISH,False,0.02658061999999998,False,False,0.1796873355226376,7.0,BULLISH,0.2314,0.28,pending_explanation,-0.128,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.85,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.0266 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.2445
06/18/2024,58.63,0.16592857142857045,BUY,BULLISH,True,0.167276,True,True,0.3200107665560802,6.0,BULLISH,0.546,0.24,pending_explanation,-0.094,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.1673 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.1687
06/19/2024,58.64,0.16092857142857042,BUY,BULLISH,True,0.08709789999999998,True,True,0.23008731285538261,5.0,BULLISH,0.3632,0.2,pending_explanation,-0.097,HOLD,TRENDING,pending_explanation,NONE,0.0,58.76,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.0871 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.2158
06/20/2024,58.88,0.166642857142856,HOLD,BEARISH,False,-0.0020641600000000024,False,False,0.1353882632145699,7.0,BULLISH,0.1511,0.28,pending_explanation,-0.1197,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.1481,58.76,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0021 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.3016
06/21/2024,58.86,0.15235714285714153,BUY,BEARISH,False,0.06107512,True,True,0.280212090415855,2.0,BULLISH,0.4151,0.08,pending_explanation,-0.1453,HOLD,TRENDING,pending_explanation,NONE,0.0,58.88,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=0.0611 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.1022
06/24/2024,58.79,0.14807142857142758,HOLD,NEUTRAL,True,-0.004382730000000003,False,False,0.11356165579310386,8.0,BULLISH,0.1212,0.32,pending_explanation,-0.1059,HOLD,TRENDING,pending_explanation,NONE,0.0,58.88,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.0044 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",HOLD_SKIP,0.2818
06/25/2024,58.76,0.14378571428571313,SELL,BEARISH,True,-0.28040143,True,True,0.3264572305379617,7.0,BEARISH,-0.5635,0.28,pending_explanation,-0.0894,HOLD,TRENDING,pending_explanation,NONE,0.0,58.88,57.95,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.2804 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.395
06/26/2024,58.9,0.142357142857142,SELL,BEARISH,True,-0.13295344999999997,True,True,0.1445332905742705,5.0,BEARISH,-0.1701,0.2,pending_explanation,-0.119,HOLD,TRENDING,pending_explanation,BREAKOUT_UP,0.0476,58.88,58.46,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.133 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.1978
06/27/2024,58.72,0.14007142857142746,SELL,BEARISH,True,-0.22440653,True,True,0.23394999942864725,13.0,BEARISH,-0.4229,0.52,pending_explanation,-0.045,HOLD,TRENDING,pending_explanation,NONE,0.0,58.9,58.57,PARTIAL,0.95,pending_explanation,"[deterministic] weighted_score=-0.2244 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",TIME,0.5117
